1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1
1,12,13,12,12,12,13,12,12,12,13,12,12,12,12,12,13,12,14,12,12,13,12,12,12,12,13,13,12,12,12,13,12,12,13,12,13,12,12,1
1,12,13,12,13,13,12,14,12,12,13,12,12,14,12,13,12,13,12,12,12,13,14,12,12,13,12,12,12,12,12,12,12,12,12,12,12,12,12,1
1,12,12,12,14,12,12,13,12,12,12,13,12,12,14,12,12,12,14,13,12,12,13,12,12,12,12,14,13,12,12,13,12,12,12,12,13,12,12,1
1,12,13,14,13,12,12,12,13,12,12,14,13,12,13,12,12,12,13,12,13,14,12,14,12,12,12,12,12,12,14,13,12,13,12,12,12,12,12,1
1,12,13,12,12,13,12,12,13,12,14,12,12,12,12,13,12,12,13,14,12,12,14,12,14,12,13,12,12,12,14,12,12,12,14,12,12,12,12,1
1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1
1,13,12,14,12,12,13,12,12,13,12,14,12,13,12,12,12,13,12,14,13,12,13,14,12,12,14,13,12,12,13,14,13,12,13,12,14,12,12,1
1,12,12,12,14,12,12,12,13,12,14,12,12,12,14,12,12,13,12,12,14,12,12,14,14,12,12,12,14,13,12,12,13,14,12,12,13,12,12,1
1,12,13,12,12,12,14,14,12,12,13,12,12,13,13,12,12,14,12,12,14,12,14,13,14,12,12,14,14,12,13,12,12,13,12,13,13,12,12,1
1,12,12,12,14,13,12,12,12,12,14,13,13,12,12,14,12,12,13,14,12,12,14,12,12,14,13,14,12,12,14,12,12,14,12,14,12,13,12,1
1,12,13,12,14,13,12,12,13,12,12,13,12,12,13,12,12,12,13,12,12,13,12,12,12,13,12,12,12,13,12,12,12,12,13,12,12,12,13,1
1,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
