1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,4,5,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,11,11,11,11,11,11,11,11,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,9,8,8,8,8,8,8,8,11,11,6,1
1,10,11,6,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,10,11,6,1
1,10,11,11,4,5,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,6,1
1,10,11,11,11,6,1,3,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,11,6,1
1,9,8,8,8,7,1,10,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,9,8,7,1
1,1,1,1,1,1,1,9,7,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,0,0,3,4,5,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,9,8,7,1,0,0,1,0,0,1,3,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,10,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1
1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,7,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,3,4,5,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,1,3,4,5,0,0,0,0,0,0,0,0,0,0,0,3,4,5,1,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,1,9,8,7,0,0,0,0,0,0,0,0,0,0,0,9,8,7,1,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,1
1,10,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,6,1
1,10,11,11,4,4,4,4,4,4,4,4,4,4,4,4,4,5,1,0,0,1,3,4,4,4,4,4,4,4,4,4,4,4,4,4,11,11,6,1
1,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,1,0,0,1,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,6,1
1,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1,0,0,1,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
